"id","Количество.комнат","Студия","Общая.площадь","Этаж","Этажей.в.доме","Парковка","Цена","Без.ремонта","Дизайнерский","Евроремонт","Косметический","Балкон","Лоджия","Совмещенный.санузел","Раздельный.санузел","Лифт","Грузовой.лифт","Мусоропровод","Год.постройки","Аварийный","Железобетонные.перекрытия","Смешанные.перекрытия","Деревянные.перекрытия","Иные.перекрытия","Панельные.стены","Блочные.стены","Деревянные.стены","Кирпичные.стены","Монолитные.стены","Смешанные.стены","Школа.1000","ВУЗ.1000","ТЦ.1000","Стоматология.1000","Почта.1000","Поликлиника.1000","Парк.1000","Остановка.1000","Одежда..1000","Супер3кет.1000","Кинотеатр.1000","Кафе.1000","АЗС.1000","Детский.сад.1000","Бар.1000","Банк.1000","Аптека.1000"
"1343",2,0,44,4,5,0,2490000,0,0,0,1,1,0,0,1,0,0,0,1973,0,1,0,0,0,1,0,0,0,0,0,5,5,2,7,4,3,1,11,3,3,0,5,3,11,2,6,18
"1344",2,0,45,2,5,0,2500000,0,1,0,0,1,0,0,1,0,0,0,1973,0,1,0,0,0,1,0,0,0,0,0,5,5,2,7,4,3,1,11,3,3,0,5,3,11,2,6,18
"1345",1,0,30.5,1,2,0,1300000,0,0,0,1,0,0,1,0,0,0,0,1948,0,0,0,1,0,0,1,0,0,0,0,4,1,2,5,3,3,1,7,2,4,0,5,2,12,2,5,13
"1346",2,0,45,5,5,0,2160000,0,0,0,1,1,0,1,0,0,0,0,1962,0,1,0,0,0,1,0,0,0,0,0,5,1,2,8,4,3,1,10,2,4,0,7,3,12,2,6,17
"1347",2,0,47,2,5,0,2500000,0,0,1,0,1,0,1,0,0,0,0,1962,0,1,0,0,0,1,0,0,0,0,0,5,1,2,8,4,3,1,9,3,4,0,7,3,13,2,6,17
"1348",3,0,79,1,2,0,2890000,0,0,1,0,0,0,1,0,0,0,0,1950,0,0,0,1,0,0,1,0,0,0,0,5,1,2,8,4,3,1,9,2,4,0,7,2,13,2,6,17
"1349",3,0,75,5,9,0,3550000,0,0,0,1,0,1,0,1,1,0,1,1976,0,1,0,0,0,1,0,0,0,0,0,11,3,1,6,5,2,1,13,5,5,0,9,1,20,5,10,23
"1350",3,0,61.8,4,5,0,3600000,0,0,1,0,1,1,1,0,0,0,1,1975,0,1,0,0,0,1,0,0,0,0,0,12,3,1,7,5,1,1,12,4,5,0,9,1,21,5,10,26
"1351",2,0,48,5,5,0,2660000,0,0,0,1,0,1,0,0,0,0,1,1976,0,1,0,0,0,1,0,0,0,0,0,13,3,1,7,5,1,2,13,4,5,0,9,1,21,5,10,24
"1352",5,0,100,7,9,0,5500000,0,0,0,1,0,1,0,1,1,0,1,1977,0,1,0,0,0,1,0,0,0,0,0,11,0,1,7,5,2,2,12,5,5,0,9,1,18,4,9,24
"1353",1,0,33.1,1,9,0,2e+06,0,0,1,0,0,0,1,0,1,0,1,1978,0,1,0,0,0,1,0,0,0,0,0,10,3,1,7,5,1,2,13,4,5,0,9,1,19,5,9,23
"1354",3,0,65,7,9,0,3150000,0,1,0,0,0,1,0,1,1,0,1,1977,0,1,0,0,0,1,0,0,0,0,0,10,0,1,6,3,1,1,11,3,4,0,4,3,16,4,7,20
"1355",3,0,67,3,5,0,3150000,0,0,0,1,1,1,0,1,0,0,1,1975,0,1,0,0,0,1,0,0,0,0,0,13,3,1,7,4,1,1,13,5,5,0,6,1,23,5,9,21
"1356",3,0,63.3,2,14,1,3500000,0,0,1,0,0,0,0,1,1,1,1,1989,0,1,0,0,0,0,0,0,1,0,0,10,0,0,4,2,1,1,9,4,2,0,2,4,13,3,3,11
"1357",1,0,33,1,5,1,1800000,0,0,0,1,1,0,0,1,0,0,0,1979,0,1,0,0,0,1,0,0,0,0,0,7,0,0,3,2,1,1,10,3,2,0,1,4,10,2,3,10
"1358",3,0,63.6,1,9,0,2550000,0,0,0,1,1,0,0,1,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,2,0,2,3,1,0,1,9,0,3,0,4,4,6,2,2,10
"1359",2,0,52,4,9,0,2600000,0,0,0,1,0,1,0,0,1,0,1,1977,0,1,0,0,0,1,0,0,0,0,0,2,0,3,2,1,0,1,8,4,1,0,4,5,5,2,3,10
"1360",2,0,52.4,1,9,0,2500000,0,0,0,1,0,1,0,1,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,2,0,0,3,1,0,1,9,0,3,0,4,4,6,2,1,8
"1361",1,0,30,4,5,0,1500000,0,0,0,1,1,0,0,1,0,0,0,1977,0,1,0,0,0,1,0,0,0,0,0,2,0,3,2,2,0,2,9,4,1,0,5,4,6,2,5,11
"1362",1,0,23,5,5,0,1050000,0,0,0,1,0,0,1,0,0,0,0,1977,0,1,0,0,0,1,0,0,0,0,0,2,0,3,2,2,0,2,9,4,1,0,5,4,6,2,5,11
"1363",1,0,32,4,5,0,1350000,0,0,0,1,1,0,0,1,0,0,0,1976,0,1,0,0,0,1,0,0,0,0,0,3,0,3,3,2,0,2,9,4,1,0,6,4,5,1,5,12
"1364",1,0,30,1,5,0,1100000,0,0,0,1,0,0,0,1,0,0,0,1976,0,1,0,0,0,1,0,0,0,0,0,3,0,3,3,2,0,2,9,4,1,0,6,4,5,1,5,12
"1365",1,0,31.4,4,5,1,1420000,0,0,0,1,1,0,1,0,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,3,0,3,3,2,0,2,9,4,2,0,6,4,5,1,5,14
"1366",1,0,31.4,4,5,0,1420000,0,0,0,1,1,0,1,0,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,3,0,3,3,2,0,2,9,4,2,0,6,4,5,1,5,14
"1367",1,0,31,1,5,0,1300000,0,0,0,1,0,0,1,0,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,3,0,3,3,2,0,2,11,5,2,0,6,4,5,1,5,14
"1368",2,0,42.1,9,9,0,1999999,0,0,0,1,0,1,0,0,1,0,1,1986,0,1,0,0,0,0,0,0,1,0,0,2,0,3,3,2,0,2,10,4,2,0,6,4,4,1,5,13
"1369",1,0,32,2,5,0,1750000,0,0,0,1,1,0,1,0,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,2,0,3,3,2,1,2,11,5,2,0,6,2,5,1,5,14
"1370",1,0,32,2,5,0,1400000,0,0,0,1,1,0,1,0,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,2,0,3,3,2,1,2,11,5,2,0,6,2,5,1,5,14
"1371",1,0,33,3,5,0,1380000,0,0,0,1,1,0,1,0,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,2,0,3,3,2,1,2,11,5,2,0,6,2,5,1,5,14
"1372",1,0,31,4,5,0,1300000,0,0,0,1,0,0,1,0,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,2,0,3,3,2,1,2,11,5,2,0,6,2,5,1,5,14
"1373",1,0,32.5,2,5,0,1375000,0,0,0,1,1,0,1,0,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,2,0,3,3,2,1,1,11,5,2,0,5,2,5,1,5,14
"1374",2,0,49,2,5,0,3e+06,0,0,0,1,1,0,0,1,0,0,0,1979,0,1,0,0,0,1,0,0,0,0,0,1,0,3,3,2,1,1,11,5,2,0,6,3,4,1,5,13
"1375",2,0,45,4,5,0,2150000,0,0,1,0,1,0,0,1,0,0,0,1979,0,1,0,0,0,1,0,0,0,0,0,1,0,3,3,2,1,1,11,5,2,0,6,3,4,1,5,13
"1376",1,1,21,3,5,1,1300000,0,0,0,1,0,0,1,0,1,1,0,2016,0,1,0,0,0,0,0,0,0,1,0,2,0,2,3,2,2,0,9,5,1,0,2,3,5,0,4,9
"1377",2,0,36.8,2,2,1,1365000,0,0,0,1,0,0,1,0,0,0,0,1957,0,0,0,1,0,0,0,0,1,0,0,3,0,0,3,2,2,0,7,1,3,0,2,4,6,0,3,6
"1378",3,0,81.6,3,4,0,4200000,0,0,0,1,1,0,0,1,0,0,0,1943,0,0,1,0,0,0,0,0,1,0,0,3,7,0,4,2,1,1,1,2,1,0,1,0,6,4,3,4
"1379",3,0,55.8,1,5,0,2750000,0,0,0,1,0,0,1,0,0,0,0,1960,0,0,1,0,0,0,0,0,1,0,0,4,10,1,6,2,1,1,2,3,1,0,5,1,10,4,9,12
"1380",3,0,73,1,4,0,2850000,0,0,0,1,0,0,0,0,0,0,0,1951,0,0,1,0,0,0,0,0,1,0,0,2,4,1,2,2,1,1,2,1,1,0,2,0,5,5,3,2
"1381",4,0,77.9,3,9,0,4200000,0,0,0,1,0,3,0,1,1,0,1,1974,0,1,0,0,0,1,0,0,0,0,0,7,9,3,18,3,1,1,19,22,9,1,17,1,24,10,17,30
"1382",2,0,43.1,2,5,0,2280000,0,0,0,1,1,0,0,1,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,1,5,1,1,1,5,4,5,0,2,0,9,1,3,11
"1383",2,0,45,3,5,0,2390000,0,0,0,1,1,0,0,1,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,3,0,1,6,1,2,1,6,4,4,0,1,0,10,1,3,8
"1384",4,0,79,9,9,0,3900000,0,0,0,1,1,1,0,1,1,0,1,1973,0,1,0,0,0,1,0,0,0,0,0,3,0,1,5,1,1,1,6,4,3,0,1,0,9,1,3,8
"1385",3,0,67,2,9,0,3550000,0,0,0,1,1,0,0,1,1,0,1,1973,0,1,0,0,0,0,1,0,0,0,0,4,0,1,5,1,3,1,6,4,3,0,1,0,9,1,3,8
"1386",1,0,32,3,5,0,1550000,0,0,0,1,1,0,1,0,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,1,6,3,3,1,6,4,5,0,3,0,11,1,4,9
"1387",3,0,48.4,5,5,0,2850000,0,0,0,1,1,0,0,1,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,1,7,3,3,1,7,4,6,0,3,0,11,2,5,9
"1388",3,0,48.4,5,5,0,2750000,0,0,0,1,1,0,0,1,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,1,7,3,3,1,7,4,6,0,3,0,11,2,5,9
"1389",3,0,63,3,9,0,3460000,0,0,0,1,1,0,0,1,1,0,1,1990,0,1,0,0,0,0,0,0,1,0,0,4,0,1,5,2,2,0,6,3,4,0,3,1,9,1,3,7
"1390",4,0,85,1,10,0,3950000,0,0,0,1,0,0,0,0,1,0,1,1994,0,1,0,0,0,0,0,0,1,0,0,4,0,1,6,2,2,0,6,3,4,0,3,1,9,2,4,8
"1391",3,0,62,5,5,0,2999999,0,0,0,1,1,0,0,1,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,3,0,1,4,1,2,1,8,4,4,0,2,0,7,2,3,13
"1392",1,0,38.5,3,9,0,2170000,0,0,0,1,2,0,0,0,0,0,0,1975,0,1,0,0,0,1,0,0,0,0,0,3,0,1,4,1,1,1,7,4,4,0,2,0,6,1,3,11
"1393",3,0,48,1,5,0,3e+06,0,0,1,0,0,0,1,0,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,1,5,1,2,1,7,4,6,0,2,0,10,1,3,12
"1394",3,0,49,1,5,0,2750000,0,0,1,0,0,0,1,0,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,1,5,1,2,1,7,4,6,0,2,0,10,1,3,12
"1395",3,0,49,1,5,0,2680000,0,0,1,0,0,0,1,0,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,1,5,1,2,1,7,4,6,0,2,0,10,1,3,12
"1396",3,0,49,1,5,0,2650000,0,0,1,0,0,0,1,0,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,1,5,1,2,1,7,4,6,0,2,0,10,1,3,12
"1397",2,0,62,5,10,0,3200000,0,0,0,1,1,0,0,1,0,0,0,2006,0,1,0,0,0,1,0,0,0,0,0,2,25,0,3,0,1,1,7,0,2,0,4,1,9,2,0,8
"1398",2,0,51,9,10,0,3050000,0,0,0,1,2,0,0,1,1,0,1,2006,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,2,1,1,0,0,1,6,0,0,3
"1399",1,0,42,6,10,0,2350000,0,0,0,1,1,0,0,0,1,0,1,2006,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,2,1,1,0,0,1,6,0,0,3
"1400",5,0,145,5,6,1,7500000,0,0,0,1,2,0,2,0,0,0,1,2006,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,2,1,1,0,0,1,6,0,0,3
"1401",3,0,64,5,5,0,2490000,0,0,0,1,1,1,0,1,0,0,0,1980,0,1,0,0,0,1,0,0,0,0,0,6,1,3,6,1,3,1,5,5,5,0,2,2,10,1,3,8
"1402",1,0,41,6,10,1,1895000,0,0,0,1,1,0,0,1,1,1,1,2011,0,1,0,0,0,1,0,0,0,0,0,7,1,3,6,1,3,1,5,5,5,0,2,2,10,1,3,8
"1403",2,0,47.9,4,5,0,2600000,0,0,1,0,0,1,0,1,0,0,0,1984,0,1,0,0,0,1,0,0,0,0,0,7,1,2,5,1,3,0,6,1,5,0,0,2,10,1,2,7
"1404",2,0,44.3,5,5,0,2260000,0,0,0,1,0,0,1,0,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,4,0,5,6,0,3,1,6,5,3,0,3,2,10,1,3,11
"1405",1,0,26.2,1,2,0,1230000,0,0,1,0,0,0,0,0,0,0,0,1961,0,0,0,1,0,0,0,0,1,0,0,7,1,2,5,1,3,0,6,1,5,0,1,3,10,1,2,7
"1406",2,0,43.2,2,5,0,2150000,0,0,0,1,1,0,0,1,0,0,0,1971,0,1,0,0,0,1,0,0,0,0,0,5,0,4,6,0,2,1,5,5,5,0,2,2,10,1,2,8
"1407",3,0,62,5,5,1,2600000,0,0,0,1,1,0,1,0,0,0,0,1971,0,1,0,0,0,1,0,0,0,0,0,6,1,2,5,1,2,0,6,1,4,0,0,2,9,1,2,5
"1408",3,0,41,2,2,0,1550000,0,0,0,1,1,0,0,1,0,0,0,1962,0,0,0,1,0,0,0,0,1,0,0,8,1,2,5,1,3,0,8,1,5,0,2,3,11,1,2,8
"1409",1,0,14,4,5,0,860000,0,0,0,1,0,0,1,0,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,8,1,4,6,2,3,0,9,5,5,0,2,2,12,1,5,11
"1410",1,0,17,3,5,0,7e+05,0,0,0,1,0,0,1,0,0,0,0,1970,0,1,0,0,0,1,0,0,0,0,0,8,1,4,6,2,3,0,9,5,5,0,2,2,12,1,5,11
"1411",3,0,60.7,1,2,0,2300000,0,0,0,1,0,0,1,0,0,0,0,1962,0,0,0,1,0,0,0,0,1,0,0,8,1,3,6,1,3,0,8,5,5,0,2,2,11,1,3,8
"1412",3,0,61,1,2,1,2400000,0,1,0,0,0,0,1,0,0,0,0,1962,0,0,0,1,0,0,0,0,1,0,0,8,1,3,6,1,3,0,8,5,5,0,2,2,11,1,3,8
"1413",1,0,30.3,1,5,0,1700000,0,0,0,1,0,0,1,0,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,8,1,4,6,2,3,1,9,5,5,0,2,2,12,1,5,11
"1414",2,0,45.9,3,5,0,2200000,0,0,0,1,1,0,1,0,0,0,0,1965,0,1,0,0,0,1,0,0,0,0,0,8,1,4,6,2,3,1,8,5,5,0,2,2,12,1,5,11
"1415",3,0,62,2,5,0,2400000,0,0,0,1,1,0,0,1,0,0,0,1961,0,0,1,0,0,0,0,0,1,0,0,8,0,5,7,2,3,1,10,5,5,0,3,2,13,1,6,15
"1416",3,0,39.5,1,2,1,2100000,0,0,0,1,0,0,1,0,0,0,0,1962,0,0,0,1,0,0,0,0,1,0,0,8,1,4,7,2,3,1,8,5,5,0,2,2,12,1,5,12
"1417",3,0,98,3,5,1,3800000,0,0,0,1,1,0,0,1,0,0,0,1959,0,1,0,0,0,0,0,0,1,0,0,11,14,1,11,3,4,3,5,24,6,0,11,1,19,3,11,19
"1418",2,0,46.5,3,5,0,2300000,0,0,0,1,1,0,0,0,2,0,1,1961,0,1,0,0,0,0,0,0,1,0,0,10,14,1,10,3,2,3,5,22,5,0,11,1,19,3,13,18
"1419",1,0,33,2,5,0,1390000,0,0,0,1,1,0,1,0,0,0,0,1971,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,2,0,2,9,4,1,0,6,4,8,2,5,12
"1420",1,0,31,3,5,0,1650000,0,0,0,1,1,0,1,0,0,0,0,1972,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,2,0,2,9,4,1,0,6,5,8,2,5,12
"1421",1,0,32.1,5,5,0,1600000,0,0,0,1,1,0,0,1,0,0,0,1972,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,2,0,2,9,4,1,0,6,5,8,2,5,12
"1422",1,0,30,1,2,0,1250000,0,0,0,1,0,0,1,0,0,0,0,1957,1,0,0,1,0,0,1,0,0,0,0,2,0,2,6,2,3,0,8,5,3,0,2,4,8,0,4,10
"1423",2,0,38,2,2,0,1550000,0,0,0,1,0,0,0,0,0,0,0,1957,0,0,0,1,0,0,1,0,0,0,0,3,0,0,3,2,2,0,7,1,3,0,2,4,6,0,3,6
"1424",3,0,63,2,3,0,2430000,0,0,0,1,0,0,0,1,0,0,0,1957,0,0,0,1,0,0,0,0,1,0,0,6,0,3,4,2,1,1,11,5,2,0,4,2,6,0,5,14
"1425",3,0,64,5,5,1,2850000,0,0,1,0,1,0,0,1,0,0,1,1977,0,1,0,0,0,1,0,0,0,0,0,4,0,3,3,2,1,2,11,5,2,0,5,2,8,2,5,14
"1426",1,0,34,3,5,0,1900000,0,0,0,1,1,0,0,1,0,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,5,0,3,3,2,1,2,11,5,2,0,5,2,6,1,5,14
"1427",2,0,44.1,4,5,0,2e+06,0,0,0,1,1,0,0,1,0,0,0,1973,0,1,0,0,0,1,0,0,0,0,0,6,0,3,5,2,3,1,11,5,2,0,4,2,8,0,5,15
"1428",3,0,60,1,5,0,3e+06,0,0,0,1,0,0,0,1,0,0,0,1974,0,1,0,0,0,1,0,0,0,0,0,6,0,3,5,2,2,1,11,5,2,0,4,2,8,0,5,15
"1429",2,0,45,5,5,0,1800000,0,0,0,1,1,0,0,1,0,0,0,1974,0,1,0,0,0,1,0,0,0,0,0,6,0,3,5,2,2,1,11,5,2,0,4,2,8,0,5,15
"1430",4,0,84,10,10,0,3850000,0,0,0,1,1,0,0,0,1,0,1,1994,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,2,1,1,11,5,2,0,5,2,6,0,5,14
"1431",4,0,84,5,10,0,3250000,0,0,0,1,1,0,0,1,0,0,1,1994,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,2,1,1,11,5,2,0,5,2,6,0,5,14
"1432",2,0,53,1,10,0,2230000,0,0,0,1,0,0,1,0,0,0,1,1994,0,1,0,0,0,1,0,0,0,0,0,3,0,3,4,2,1,1,11,5,2,0,5,2,6,0,5,14
"1433",2,0,53,7,9,0,2400000,0,0,0,1,0,0,0,1,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,5,0,3,5,2,3,1,10,5,1,0,3,3,9,0,5,14
"1434",2,0,54,8,9,0,2400000,0,0,0,1,1,0,0,0,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,5,0,3,5,2,3,1,10,5,1,0,3,3,9,0,5,14
"1435",2,0,46.6,4,5,0,2400000,0,0,0,1,1,0,0,1,0,0,0,1948,0,1,0,0,0,1,0,0,0,0,0,5,0,3,7,2,3,1,11,5,2,0,3,3,11,0,5,13
"1436",4,0,84,4,10,0,3850000,0,0,0,1,1,0,0,1,1,0,1,1991,0,1,0,0,0,1,0,0,0,0,0,6,0,3,5,2,1,1,11,5,2,0,4,2,8,0,5,14
"1437",4,0,84,4,10,0,3850000,0,0,0,1,1,0,0,1,1,0,1,1991,0,1,0,0,0,1,0,0,0,0,0,6,0,3,5,2,1,1,11,5,2,0,4,2,8,0,5,14
"1438",3,0,67.8,10,10,0,2800000,0,0,0,1,1,1,0,1,1,0,1,1992,0,1,0,0,0,1,0,0,0,0,0,5,0,2,4,2,3,0,10,5,1,0,3,3,9,0,4,10
"1439",3,0,67.8,10,10,0,2750000,0,0,0,1,2,0,0,0,1,0,1,1992,0,1,0,0,0,1,0,0,0,0,0,5,0,2,4,2,3,0,10,5,1,0,3,3,9,0,4,10
"1440",3,0,67.8,10,10,0,2700000,0,0,0,1,2,0,0,1,1,0,1,1992,0,1,0,0,0,1,0,0,0,0,0,5,0,2,4,2,3,0,10,5,1,0,3,3,9,0,4,10
"1441",3,0,67,10,10,0,2700000,0,0,0,1,2,0,0,1,1,0,1,1992,0,1,0,0,0,1,0,0,0,0,0,5,0,2,4,2,3,0,10,5,1,0,3,3,9,0,4,10
"1442",4,0,60,1,5,0,2800000,0,0,0,1,0,0,0,0,0,0,0,1962,0,1,0,0,0,1,0,0,0,0,0,5,0,2,6,2,3,0,9,5,3,0,2,3,9,0,4,10
"1443",4,0,157,9,10,0,1e+07,0,0,1,0,0,1,0,1,1,0,1,1998,0,1,0,0,0,0,0,0,1,0,0,9,11,1,15,3,4,3,8,24,5,0,9,3,21,3,12,15
"1444",1,0,53.7,11,16,0,2650000,0,0,0,1,1,0,1,0,1,1,1,2011,0,0,0,0,1,0,0,0,0,1,0,6,0,5,24,5,2,1,12,8,9,0,7,1,35,8,7,21
"1445",2,0,54,4,10,0,3480000,0,0,0,1,1,0,0,1,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,7,1,6,18,4,3,0,10,8,10,0,8,4,33,6,5,22
"1446",1,0,46,7,10,0,2900000,0,0,0,1,1,0,0,1,1,0,1,2009,0,1,0,0,0,1,0,0,0,0,0,6,0,5,23,5,2,1,15,8,10,0,7,5,33,7,9,20
"1447",1,0,59,7,16,0,2950000,0,0,0,1,0,1,1,0,1,0,1,2011,0,1,0,0,0,0,0,0,0,1,0,6,1,5,22,4,3,1,10,8,9,0,8,3,32,6,6,20
"1448",1,0,38.5,5,10,1,2450000,0,0,0,1,1,0,0,1,1,1,1,2009,0,1,0,0,0,1,0,0,0,0,0,5,1,5,21,4,2,1,13,8,10,0,6,5,30,7,6,19
"1449",1,0,43,8,10,0,2450000,0,0,0,1,1,0,0,1,0,0,1,2009,0,1,0,0,0,1,0,0,0,0,0,5,1,5,21,4,2,1,13,8,10,0,6,5,30,7,6,19
"1450",4,0,87,1,10,1,4150000,0,0,1,0,0,0,0,1,1,0,1,2004,0,1,0,0,0,1,0,0,0,0,0,8,0,5,15,3,3,1,8,9,10,0,9,1,31,4,4,16
"1451",4,0,82,6,10,0,4100000,0,0,0,1,2,1,0,1,1,0,1,2004,0,1,0,0,0,1,0,0,0,0,0,8,0,5,15,3,3,1,8,9,10,0,9,1,31,4,4,16
"1452",3,0,80.5,4,16,0,4800000,0,0,0,1,0,1,0,1,1,0,1,2011,0,1,0,0,0,1,0,0,0,0,0,7,0,5,18,4,3,1,9,8,9,0,7,2,35,6,6,19
"1453",4,0,83,6,10,1,3900000,0,0,0,1,1,0,0,0,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,7,1,6,18,4,3,0,10,8,10,0,9,4,32,6,5,22
"1454",2,0,70,10,10,0,3750000,1,0,0,0,2,1,0,1,1,0,1,2013,0,1,0,0,0,1,0,0,0,0,0,5,0,1,25,4,4,1,13,13,11,0,6,0,29,10,13,38
"1455",3,0,99,13,16,0,5700000,1,0,0,0,1,1,0,1,1,1,1,2009,0,1,0,0,0,1,0,0,0,0,0,2,1,2,20,1,1,0,12,58,9,1,15,0,23,7,13,24
"1456",2,0,46,1,5,0,2400000,1,0,0,0,0,0,0,0,0,0,0,1972,0,1,0,0,0,1,0,0,0,0,0,8,4,2,17,3,2,3,18,20,9,1,16,2,28,10,16,29
"1457",3,0,57,3,5,0,3e+06,1,0,0,0,1,0,1,0,0,0,0,1974,0,1,0,0,0,1,0,0,0,0,0,2,8,5,11,2,4,0,17,34,2,1,17,5,9,5,12,15
"1458",3,0,115,10,10,0,5070000,1,0,0,0,0,2,0,1,1,0,1,2012,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,3,1,1,0,0,1,7,0,0,4
"1459",3,0,67.1,5,10,1,4e+06,1,0,0,0,1,0,0,1,1,0,1,2005,0,1,0,0,0,1,0,0,0,0,0,4,3,0,5,2,1,1,9,0,3,0,5,2,13,3,2,14
"1460",3,0,67.1,5,10,0,4e+06,1,0,0,0,1,0,0,1,1,0,0,2005,0,1,0,0,0,1,0,0,0,0,0,4,3,0,5,2,1,1,9,0,3,0,5,2,13,3,2,14
"1461",2,0,52,8,10,0,3090000,1,0,0,0,0,1,1,0,1,0,1,1986,0,1,0,0,0,1,0,0,0,0,0,2,8,0,3,1,1,0,7,2,2,0,4,1,8,3,2,6
"1462",2,0,54,1,10,1,3070000,1,0,0,0,0,0,0,1,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,3,6,5,35,2,5,4,25,36,9,0,33,7,21,19,33,27
"1463",3,0,66,6,9,0,2880000,1,0,0,0,1,0,0,1,1,0,1,1985,0,1,0,0,0,1,0,0,0,0,0,6,1,2,2,0,2,0,2,0,2,0,0,1,7,1,1,3
"1464",2,0,42,3,4,0,2100000,1,0,0,0,0,0,1,0,0,0,0,1960,0,1,0,0,0,0,0,0,1,0,0,5,6,1,15,1,3,1,10,15,5,1,9,4,18,10,6,17
"1465",2,0,54,2,10,0,3500000,1,0,0,0,1,0,0,1,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,4,10,3,13,2,1,1,9,15,6,0,18,4,10,8,10,10
"1466",1,0,34.1,5,5,0,1800000,1,0,0,0,1,0,0,1,0,0,1,1983,0,1,0,0,0,1,0,0,0,0,0,5,1,4,14,3,5,1,11,5,10,0,9,4,29,4,7,17
"1467",1,0,34,5,5,0,1700000,1,0,0,0,1,0,0,1,0,0,1,1983,0,1,0,0,0,1,0,0,0,0,0,5,1,4,14,3,5,1,11,5,10,0,9,4,29,4,7,17
"1468",4,0,80.3,4,9,0,3450000,1,0,0,0,3,0,0,1,1,0,1,1987,0,1,0,0,0,1,0,0,0,0,0,6,1,6,18,4,3,0,10,8,10,0,9,3,31,6,5,21
"1469",1,0,29,8,9,0,1450000,1,0,0,0,1,0,0,1,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,2,0,1,1,2,3,0,7,1,3,0,1,3,6,4,2,9
"1470",2,0,45,4,5,0,1900000,1,0,0,0,1,0,1,0,0,0,0,1966,0,1,0,0,0,1,0,0,0,0,0,7,1,2,7,5,5,1,13,5,10,0,6,1,19,3,8,17
"1471",1,0,42.2,3,10,0,2700000,1,0,0,0,1,0,1,0,0,1,1,2006,0,1,0,0,0,1,0,0,0,0,0,4,1,5,9,3,2,0,12,5,10,0,5,4,21,2,5,15
"1472",2,0,44.4,4,5,0,2250000,1,0,0,0,1,0,0,1,0,0,0,1969,0,1,0,0,0,1,0,0,0,0,0,4,0,2,7,3,3,1,10,4,6,0,3,0,13,3,5,13
"1473",2,0,40,9,9,0,2150000,1,0,0,0,1,0,1,0,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,4,0,3,5,2,2,1,13,4,7,0,2,2,13,5,3,17
"1474",3,0,68.5,5,5,0,3200000,1,0,0,0,1,0,0,1,0,0,0,1955,0,1,0,0,0,0,0,0,1,0,0,7,14,1,8,3,1,3,4,22,6,0,10,1,15,3,13,18
"1475",1,0,38,8,9,0,1950000,1,0,0,0,1,0,0,1,1,0,1,1985,0,1,0,0,0,1,0,0,0,0,0,5,11,1,15,3,3,2,8,24,5,0,9,2,15,3,12,15
